gre_score,gre_score_quant,gre_score_verbal,test_score_toefl,undergraduation_score,work_ex,papers_published,university_name,status,ranking
313,165,148,103.0,3.16,10,3,northeastern_university,accept,15
315,167,148,99.0,2.8,0,3,northeastern_university,accept,15
322,166,156,113.0,3.0,30,3,northeastern_university,accept,15
318,164,154,101.0,2.73,40,0,northeastern_university,accept,15
313,160,153,111.0,3.1,36,0,northeastern_university,accept,15
311,162,149,108.0,3.34,0,0,northeastern_university,accept,15
317,165,152,101,3.2,10,0,northeastern_university,accept,15
316,164,152,101.0,3.56,36,0,northeastern_university,accept,15
320,165,155,105.0,2.3,39,1,northeastern_university,accept,15
311,161,150,103.0,3.03,10,3,northeastern_university,accept,15
316,166,150,108.0,3.24,24,3,northeastern_university,accept,15
317,164,153,104.0,2.9,28,0,northeastern_university,accept,15
326,168,158,110.0,3.24,0,2,northeastern_university,accept,15
316,170,146,105.0,3.08,36,3,northeastern_university,accept,15
323,165,158,112.0,3.4,60,0,northeastern_university,accept,15
302,156,146,100.0,2.23,30,0,northeastern_university,accept,15
316,167,149,100.0,3.28,0,1,northeastern_university,accept,15
312,160,152,102.0,3.0,16,0,northeastern_university,accept,15
305,159,146,102.0,2.75,0,3,northeastern_university,accept,15
313,163,150,93.0,3.13,12,0,northeastern_university,accept,15
323,167,156,107.0,2.45,22,3,northeastern_university,accept,15
315,153,162,102.0,2.86,48,3,northeastern_university,accept,15
321,169,152,113.0,2.75,1,3,northeastern_university,accept,15
310,166,144,101,3.15,20,0,northeastern_university,accept,15
306,160,146,100.0,3.2,30,3,northeastern_university,accept,15
311,167,144,100.0,3.08,7,0,northeastern_university,accept,15
307,161,146,102.0,3.64,30,0,northeastern_university,accept,15
317,165,152,107.0,3.65,0,3,northeastern_university,accept,15
320,168,152,102.0,3.2,30,0,northeastern_university,accept,15
316,161,155,108.0,3.51,0,0,northeastern_university,accept,15
323,166,157,117.0,3.68,10,3,northeastern_university,accept,15
319,167,152,113.0,3.66,2,3,northeastern_university,accept,15
323,166,157,117.0,3.68,0,3,northeastern_university,accept,15
320,166,154,114.0,3.0,10,2,northeastern_university,accept,15
306,163,143,98.0,2.25,30,0,northeastern_university,accept,15
322,167,155,104.0,3.2,10,0,northeastern_university,accept,15
323,170,153,106.0,2.8,18,0,northeastern_university,accept,15
324,170,154,102.0,2.53,0,1,northeastern_university,accept,15
318,160,158,112.0,3.14,0,0,northeastern_university,accept,15
312,161,151,108.0,3.42,0,0,northeastern_university,accept,15
309,159,150,100.0,2.75,30,3,northeastern_university,accept,15
309,159,150,103.0,3.1,0,1,northeastern_university,accept,15
326,168,158,108.0,3.45,30,0,northeastern_university,accept,15
317,168,149,104.0,3.05,20,2,northeastern_university,accept,15
317,162,155,110.0,2.6,0,0,northeastern_university,accept,15
320,164,156,113.0,2.75,0,0,northeastern_university,accept,15
316,164,152,104.0,2.6,30,3,northeastern_university,accept,15
326,162,164,117.0,3.2,20,3,northeastern_university,accept,15
310,165,145,101.0,3.01,6,2,northeastern_university,accept,15
314,164,150,100.0,2.35,0,1,northeastern_university,accept,15
307,161,146,101,2.29,0,0,northeastern_university,accept,15
308,164,144,100.0,2.75,0,0,northeastern_university,accept,15
311,161,150,106.0,2.4,20,0,northeastern_university,accept,15
314,165,149,100.0,2.9,0,2,northeastern_university,accept,15
315,162,153,110.0,3.15,0,0,northeastern_university,accept,15
322,164,158,113.0,2.68,0,0,northeastern_university,accept,15
311,162,149,111.0,3.02,20,0,northeastern_university,accept,15
318,163,155,108.0,2.55,10,0,northeastern_university,accept,15
327,164,163,117.0,2.6,20,0,northeastern_university,accept,15
306,156,150,113.0,2.59,0,0,northeastern_university,accept,15
314,163,151,109.0,3.64,30,0,northeastern_university,accept,15
314,158,156,106.0,3.58,30,2,northeastern_university,accept,15
308,159,149,108.0,2.97,20,0,northeastern_university,accept,15
317,162,155,111.0,2.6,10,0,northeastern_university,accept,15
322,167,155,106.0,2.7,0,0,northeastern_university,accept,15
316,161,155,102.0,2.6,20,2,northeastern_university,accept,15
314,158,156,107.0,3.35,20,0,northeastern_university,accept,15
315,163,152,110.0,2.85,30,3,northeastern_university,accept,15
313,161,152,114,3.24,30,3,northeastern_university,accept,15
308,157,151,99.0,3.23,30,0,northeastern_university,accept,15
304,155,149,106.0,3.41,27,0,northeastern_university,accept,15
317,165,152,103.0,3.68,30,0,northeastern_university,accept,15
309,155,154,106.0,2.61,30,0,northeastern_university,accept,15
324,162,162,85.0,3.18,30,0,northeastern_university,accept,15
309,157,152,103.0,3.4,30,0,northeastern_university,accept,15
316,165,151,96.0,1.97,30,0,northeastern_university,accept,15
312,163,149,101.0,3.02,30,0,northeastern_university,accept,15
313,164,149,105.0,3.22,30,0,northeastern_university,accept,15
317,165,152,110.0,2.86,36,0,northeastern_university,accept,15
313,165,148,104.0,3.32,30,0,northeastern_university,accept,15
318,167,151,100.0,2.7,0,0,northeastern_university,accept,15
310,160,150,103.0,2.7,0,0,northeastern_university,accept,15
317,164,153,108.0,2.65,0,0,northeastern_university,accept,15
301,158,143,101,2.65,0,0,northeastern_university,accept,15
311,161,150,105.0,2.56,0,0,northeastern_university,accept,15
315,165,150,100.0,3.36,0,0,northeastern_university,accept,15
316,161,155,111.0,2.6,0,0,northeastern_university,accept,15
305,159,146,92.0,1.9,0,0,northeastern_university,accept,15
310,158,152,100.0,1.95,0,0,northeastern_university,accept,15
315,163,152,100.0,2.92,20,0,northeastern_university,accept,15
307,156,151,94.0,2.05,10,0,northeastern_university,accept,15
322,164,158,108.0,3.42,10,0,northeastern_university,accept,15
315,152,163,106.0,2.75,0,0,northeastern_university,accept,15
308,163,145,103.0,2.5,0,0,northeastern_university,accept,15
321,167,154,101.0,2.8,0,0,northeastern_university,accept,15
303,158,145,110.0,2.95,0,0,northeastern_university,accept,15
314,162,152,106.0,2.35,0,0,northeastern_university,accept,15
309,159,150,103.0,2.45,0,0,northeastern_university,accept,15
306,160,146,101.0,3.39,0,0,northeastern_university,accept,15
306,159,147,106.0,2.6,0,0,northeastern_university,accept,15
317,168,149,108.0,2.5,0,0,northeastern_university,accept,15
310,165,145,98.0,2.9,0,3,northeastern_university,accept,15
309,163,146,106.0,2.8,0,0,northeastern_university,accept,15
308,163,145,100.0,3.33,0,0,northeastern_university,accept,15
309,161,148,102.0,3.62,0,0,northeastern_university,accept,15
314,164,150,106.0,3.2,10,3,northeastern_university,accept,15
325,166,159,107.0,2.9,10,0,northeastern_university,accept,15
316,165,151,113.0,2.8,10,0,northeastern_university,accept,15
319,160,159,109.0,2.75,10,3,northeastern_university,accept,15
320,163,157,116.0,3.39,6,0,northeastern_university,accept,15
317,162,155,107.0,2.8,7,3,northeastern_university,accept,15
304,156,148,70.0,2.5,20,0,northeastern_university,accept,15
304,155,149,99.0,2.76,20,0,northeastern_university,accept,15
304,157,147,102.0,3.82,0,0,northeastern_university,accept,15
315,165,150,98.0,1.95,30,3,northeastern_university,accept,15
322,162,160,112.0,2.5,20,3,northeastern_university,accept,15
318,166,152,111.0,3.32,30,0,northeastern_university,accept,15
328,167,161,117.0,3.28,16,0,carnegie_mellon_university,reject,1
328,167,161,117.0,3.28,16,0,carnegie_mellon_university,reject,1
327,169,158,108.0,3.52,2,3,carnegie_mellon_university,reject,1
320,168,152,101.0,2.96,4,0,carnegie_mellon_university,reject,1
320,165,155,118.0,3.52,12,0,carnegie_mellon_university,reject,1
325,167,158,108.0,3.62,23,3,carnegie_mellon_university,reject,1
331,169,162,115.0,3.3,19,3,carnegie_mellon_university,reject,1
308,164,144,96.0,2.64,4,0,carnegie_mellon_university,reject,1
316,163,153,111.0,3.64,14,0,carnegie_mellon_university,reject,1
325,165,160,114.0,3.75,9,0,carnegie_mellon_university,reject,1
322,170,152,110.0,3.65,22,0,carnegie_mellon_university,reject,1
316,162,154,107.0,3.19,4,3,carnegie_mellon_university,reject,1
323,168,155,116.0,3.44,20,0,carnegie_mellon_university,reject,1
325,170,155,104.0,3.63,0,3,carnegie_mellon_university,reject,1
325,170,155,115.0,3.45,11,0,carnegie_mellon_university,reject,1
330,170,160,111.0,3.23,0,0,carnegie_mellon_university,reject,1
328,167,161,117.0,3.28,16,0,carnegie_mellon_university,reject,1
328,167,161,117.0,3.28,16,0,carnegie_mellon_university,reject,1
320,168,152,101.0,2.96,4,0,carnegie_mellon_university,reject,1
320,165,155,118.0,3.52,12,0,carnegie_mellon_university,reject,1
325,167,158,108.0,3.62,23,3,carnegie_mellon_university,reject,1
327,169,158,108.0,3.63,0,3,carnegie_mellon_university,reject,1
308,164,144,96.0,2.64,4,0,carnegie_mellon_university,reject,1
316,163,153,111.0,3.64,14,0,carnegie_mellon_university,reject,1
325,165,160,114.0,3.75,9,0,carnegie_mellon_university,reject,1
316,162,154,107.0,3.19,4,3,carnegie_mellon_university,reject,1
323,168,155,116.0,3.44,20,0,carnegie_mellon_university,reject,1
325,170,155,104.0,3.63,0,3,carnegie_mellon_university,reject,1
323,166,157,106.0,3.64,19,0,carnegie_mellon_university,reject,1
330,170,160,111.0,3.23,0,0,carnegie_mellon_university,reject,1
321,168,153,117.0,3.66,14,3,carnegie_mellon_university,reject,1
323,166,157,112.0,3.54,18,3,carnegie_mellon_university,reject,1
318,169,149,103.0,3.5,18,0,carnegie_mellon_university,reject,1
330,169,161,112.0,3.5,18,0,carnegie_mellon_university,reject,1
327,168,159,0,3.74,0,0,carnegie_mellon_university,reject,1
318,167,151,109.0,3.88,2,0,carnegie_mellon_university,reject,1
324,169,155,115.0,3.33,19,0,carnegie_mellon_university,reject,1
323,168,155,117.0,3.82,5,0,carnegie_mellon_university,reject,1
323,169,154,109.0,3.83,4,2,carnegie_mellon_university,reject,1
333,170,163,118.0,3.42,14,3,carnegie_mellon_university,reject,1
321,170,151,113.0,3.2,9,3,carnegie_mellon_university,reject,1
320,169,151,105.0,3.88,2,0,carnegie_mellon_university,reject,1
318,165,153,107.0,3.61,29,3,carnegie_mellon_university,reject,1
325,168,157,116.0,3.46,2,0,carnegie_mellon_university,reject,1
322,170,152,107.0,3.08,8,0,carnegie_mellon_university,reject,1
316,166,150,103.0,3.56,8,3,carnegie_mellon_university,reject,1
325,167,158,114.0,3.48,1,0,carnegie_mellon_university,reject,1
319,166,153,103.0,2.86,40,0,carnegie_mellon_university,reject,1
321,161,160,118.0,3.12,1,2,carnegie_mellon_university,reject,1
319,163,156,115.0,3.2,1,2,carnegie_mellon_university,reject,1
322,166,156,104.0,3.56,10,3,carnegie_mellon_university,reject,1
325,167,158,114.0,3.48,10,0,carnegie_mellon_university,reject,1
324,167,157,108.0,3.12,6,2,carnegie_mellon_university,reject,1
324,165,159,111.0,3.54,1,3,carnegie_mellon_university,reject,1
319,170,149,105.0,3.36,22,3,carnegie_mellon_university,reject,1
325,166,159,110.0,3.74,22,0,carnegie_mellon_university,reject,1
320,166,154,106.0,2.67,23,3,carnegie_mellon_university,reject,1
318,166,152,103.0,3.14,17,0,carnegie_mellon_university,reject,1
324,166,158,116.0,3.68,35,0,carnegie_mellon_university,reject,1
320,165,155,112.0,2.72,1,0,carnegie_mellon_university,reject,1
321,167,154,113.0,3.44,0,0,carnegie_mellon_university,reject,1
322,169,153,111.0,2.98,18,3,carnegie_mellon_university,reject,1
327,165,162,112.0,3.56,4,0,carnegie_mellon_university,reject,1
325,170,155,106.0,3.71,2,0,carnegie_mellon_university,reject,1
325,170,155,106.0,3.71,2,0,carnegie_mellon_university,reject,1
335,170,165,117.0,3.2,29,0,carnegie_mellon_university,reject,1
327,167,160,109.0,2.88,24,0,carnegie_mellon_university,reject,1
323,170,153,113.0,3.28,2,3,carnegie_mellon_university,reject,1
322,170,152,111.0,3.82,30,3,carnegie_mellon_university,reject,1
324,170,154,115.0,3.63,12,0,carnegie_mellon_university,reject,1
303,160,143,114,3.32,9,0,carnegie_mellon_university,reject,1
323,168,155,108.0,2.64,6,3,carnegie_mellon_university,reject,1
324,168,156,115.0,3.82,20,0,carnegie_mellon_university,reject,1
321,167,154,113.0,3.66,2,0,carnegie_mellon_university,reject,1
332,168,164,115.0,3.17,17,3,carnegie_mellon_university,reject,1
332,170,162,117.0,3.78,0,0,carnegie_mellon_university,reject,1
317,164,153,110.0,3.24,18,3,carnegie_mellon_university,reject,1
329,170,159,116.0,3.42,6,3,carnegie_mellon_university,reject,1
280,140,140,108.0,3.0,11,3,carnegie_mellon_university,reject,1
328,170,158,114.0,2.99,17,0,carnegie_mellon_university,reject,1
319,168,151,75.0,3.31,15,0,carnegie_mellon_university,reject,1
319,168,151,75.0,3.31,15,0,carnegie_mellon_university,reject,1
315,163,152,102.0,3.1,8,0,carnegie_mellon_university,reject,1
325,167,158,110.0,3.66,5,3,carnegie_mellon_university,reject,1
322,169,153,114.0,2.85,8,3,carnegie_mellon_university,reject,1
302,160,142,102.0,3.82,30,3,carnegie_mellon_university,reject,1
323,170,153,108.0,3.53,15,3,carnegie_mellon_university,reject,1
330,170,160,117.0,3.69,0,0,carnegie_mellon_university,reject,1
319,164,155,115.0,1.43,0,0,carnegie_mellon_university,reject,1
332,170,162,117.0,3.62,1,3,carnegie_mellon_university,reject,1
321,166,155,109.0,3.64,1,3,carnegie_mellon_university,reject,1
333,170,163,111.0,3.81,22,0,carnegie_mellon_university,reject,1
324,169,155,116.0,3.42,26,3,carnegie_mellon_university,reject,1
315,165,150,104.0,2.95,26,0,carnegie_mellon_university,reject,1
320,165,155,117.0,2.9,0,0,carnegie_mellon_university,reject,1
335,168,167,0,3.89,3,3,carnegie_mellon_university,reject,1
331,169,162,118.0,3.81,0,3,carnegie_mellon_university,reject,1
323,166,157,114.0,3.64,20,3,carnegie_mellon_university,reject,1
322,168,154,104.0,3.36,50,0,carnegie_mellon_university,reject,1
329,170,159,117.0,3.58,3,2,carnegie_mellon_university,reject,1
325,170,155,106.0,3.51,14,0,carnegie_mellon_university,reject,1
320,167,153,100.0,3.82,36,0,carnegie_mellon_university,reject,1
327,170,157,108.0,3.46,24,0,carnegie_mellon_university,reject,1
320,166,154,113.0,3.64,0,3,carnegie_mellon_university,reject,1
322,162,160,113.0,3.5,9,0,carnegie_mellon_university,reject,1
321,167,154,108.0,3.05,27,0,carnegie_mellon_university,reject,1
320,162,158,117.0,3.37,2,2,carnegie_mellon_university,reject,1
330,170,160,0,3.93,34,3,carnegie_mellon_university,reject,1
309,166,143,101.0,3.24,14,0,carnegie_mellon_university,reject,1
331,170,161,112.0,3.2,28,0,carnegie_mellon_university,reject,1
331,170,161,112.0,3.2,28,0,carnegie_mellon_university,reject,1
317,166,151,104.0,3.24,18,3,carnegie_mellon_university,reject,1
330,168,162,0,3.12,18,0,carnegie_mellon_university,reject,1
324,167,157,116.0,3.41,6,3,carnegie_mellon_university,reject,1
326,169,157,110.0,1.41,0,3,carnegie_mellon_university,reject,1
314,167,147,0,3.37,29,0,carnegie_mellon_university,reject,1
329,167,162,110.0,2.96,4,0,carnegie_mellon_university,reject,1
321,167,154,112.0,3.44,37,0,carnegie_mellon_university,reject,1
323,167,156,110.0,3.0,29,0,carnegie_mellon_university,reject,1
320,170,150,105.0,3.5,26,0,carnegie_mellon_university,reject,1
304,156,148,102.0,3.05,42,0,carnegie_mellon_university,reject,1
320,168,152,102.0,3.49,7,3,carnegie_mellon_university,reject,1
325,167,158,103.0,3.44,15,0,carnegie_mellon_university,reject,1
326,167,159,112.0,3.67,5,0,carnegie_mellon_university,reject,1
325,167,158,110.0,3.85,5,3,carnegie_mellon_university,reject,1
326,167,159,100.0,3.47,50,0,carnegie_mellon_university,accept,1
336,170,166,119.0,2.69,18,0,carnegie_mellon_university,accept,1
326,169,157,111.0,3.74,14,3,carnegie_mellon_university,accept,1
280,140,140,90.0,3.43,0,0,carnegie_mellon_university,accept,1
338,170,168,0,3.46,15,3,carnegie_mellon_university,accept,1
323,168,155,115.0,3.69,5,3,carnegie_mellon_university,accept,1
325,168,157,119.0,3.8,4,0,carnegie_mellon_university,accept,1
328,170,158,109.0,3.89,0,3,carnegie_mellon_university,accept,1
331,168,163,116.0,3.7,4,0,carnegie_mellon_university,accept,1
328,170,158,107.0,3.3,2,3,carnegie_mellon_university,accept,1
318,167,151,108.0,3.43,24,3,carnegie_mellon_university,accept,1
325,168,157,113.0,3.25,6,3,carnegie_mellon_university,accept,1
326,167,159,100.0,3.47,50,0,carnegie_mellon_university,accept,1
336,168,168,112.0,3.96,0,2,carnegie_mellon_university,accept,1
336,170,166,119.0,2.69,18,0,carnegie_mellon_university,accept,1
326,169,157,111.0,3.74,14,3,carnegie_mellon_university,accept,1
330,168,162,109.0,3.78,5,3,carnegie_mellon_university,accept,1
330,168,162,109.0,3.78,5,3,carnegie_mellon_university,accept,1
322,164,158,112.0,3.7,12,0,carnegie_mellon_university,accept,1
325,170,155,110.0,3.56,40,0,carnegie_mellon_university,accept,1
320,160,160,100.0,3.45,12,1,carnegie_mellon_university,accept,1
319,162,157,113.0,3.2,30,3,carnegie_mellon_university,accept,1
322,163,159,114.0,3.31,10,0,carnegie_mellon_university,accept,1
321,167,154,108.0,2.35,10,0,carnegie_mellon_university,accept,1
329,165,164,118.0,3.34,10,0,carnegie_mellon_university,accept,1
315,162,153,116.0,2.95,20,3,carnegie_mellon_university,accept,1
329,166,163,114.0,3.0,10,0,carnegie_mellon_university,accept,1
323,164,159,116.0,2.85,0,3,carnegie_mellon_university,accept,1
322,170,152,112.0,3.78,30,0,carnegie_mellon_university,accept,1
325,168,157,110.0,3.64,10,0,carnegie_mellon_university,accept,1
315,167,148,109.0,2.3,0,0,carnegie_mellon_university,accept,1
